study_name	BioProject	sample_id	NCBI_accession	uuid
BoktorJC_2023	PRJEB53403	SAMEA110061370	ERR9830339	057e33ad-55a4-448d-8c91-fcd8916b8ef3
BoktorJC_2023	PRJEB53403	SAMEA110061371	ERR9830340	676c241e-36be-4935-b9cf-84db0af99824
BoktorJC_2023	PRJEB53403	SAMEA110061372	ERR9830341	e3607760-0767-41e8-9d3b-293714e1d84d
BoktorJC_2023	PRJEB53403	SAMEA110061373	ERR9830342	4228474c-1e3c-4e57-9f67-849a004909de
BoktorJC_2023	PRJEB53403	SAMEA110061374	ERR9830343	bafb93db-9a54-448b-a635-3505158875d3
BoktorJC_2023	PRJEB53403	SAMEA110061375	ERR9830344	16bae5ee-ac7f-4da0-b1bc-149c6df8288f
BoktorJC_2023	PRJEB53403	SAMEA110061376	ERR9830345	fb7e8210-002a-4554-b265-873c4003e25f
BoktorJC_2023	PRJEB53403	SAMEA110061377	ERR9830346	3de627a1-1dca-4c1d-a920-cbc8217cddb8
BoktorJC_2023	PRJEB53403	SAMEA110061378	ERR9830347	c14448ca-e307-4ef4-a75d-6b5aac9f74bf
BoktorJC_2023	PRJEB53403	SAMEA110061379	ERR9830348	1d54f07c-8628-4f63-a728-1c8f8847bded
BoktorJC_2023	PRJEB53403	SAMEA110061380	ERR9830349	3ca8478a-c249-4ac0-8f72-cfc41619b54f
BoktorJC_2023	PRJEB53403	SAMEA110061381	ERR9830350	d13591f8-99ba-4283-ba5c-3a9f6b1fad8a
BoktorJC_2023	PRJEB53403	SAMEA110061382	ERR9830351	cfae21e3-419b-45a4-b305-e2e904496014
BoktorJC_2023	PRJEB53403	SAMEA110061383	ERR9830352	58dc1124-e80d-471b-ab9d-92b19cf0ae79
BoktorJC_2023	PRJEB53403	SAMEA110061384	ERR9830353	accc210c-dfb8-4876-9f4a-a58fb958196e
BoktorJC_2023	PRJEB53403	SAMEA110061385	ERR9830354	1e92a43c-de79-49f8-b880-a78d9ad5180c
BoktorJC_2023	PRJEB53403	SAMEA110061386	ERR9830355	6642333d-006e-44ff-8e80-1b3ba6ad6cd8
BoktorJC_2023	PRJEB53403	SAMEA110061387	ERR9830356	e94274f7-e2b5-4807-a1da-805c1d41902f
BoktorJC_2023	PRJEB53403	SAMEA110061388	ERR9830357	d0d0bc92-005d-4417-9391-cea5c4ed5fe1
BoktorJC_2023	PRJEB53403	SAMEA110061389	ERR9830358	af162101-fcf0-49c9-8327-19d6e22f0540
BoktorJC_2023	PRJEB53403	SAMEA110061390	ERR9830359	dbe753e2-7908-4424-b4d9-0c789744abe1
BoktorJC_2023	PRJEB53403	SAMEA110061391	ERR9830360	bb8b5b05-898d-43c4-99ff-89ceb8d91ddb
BoktorJC_2023	PRJEB53403	SAMEA110061392	ERR9830361	a6815adb-f91f-463c-a447-06257cbec849
BoktorJC_2023	PRJEB53403	SAMEA110061393	ERR9830362	6d362d75-87be-45b3-8dd0-6f13a9ebd496
BoktorJC_2023	PRJEB53403	SAMEA110061394	ERR9830363	1420d198-857d-4906-ba02-1d9dc2ce40c8
BoktorJC_2023	PRJEB53403	SAMEA110061395	ERR9830364	5bd8e477-ec1b-4b35-8b88-c8b29915a0a8
BoktorJC_2023	PRJEB53403	SAMEA110061396	ERR9830365	b2d73f80-9380-442f-8401-15d52e3f9616
BoktorJC_2023	PRJEB53403	SAMEA110061397	ERR9830366	e3f8693c-df23-47b3-b887-a46e11514a11
BoktorJC_2023	PRJEB53403	SAMEA110061398	ERR9830367	d941ccaa-482c-419b-ba3b-26105acdd18b
BoktorJC_2023	PRJEB53403	SAMEA110061399	ERR9830368	319cdce3-a91b-404c-8ed0-a4dd48724bfe
BoktorJC_2023	PRJEB53403	SAMEA110061400	ERR9830369	de26753a-a77a-4d86-a388-0d028758cad2
BoktorJC_2023	PRJEB53403	SAMEA110061401	ERR9830370	c6a3fd91-f040-46a7-9976-2a9c467dc1c4
