study_name	BioProject	sample_id	NCBI_accession	uuid
DuruIC_2024	PRJEB59350	SAMEA112439809	ERR10825437	b0dd2f25-912a-4cc3-9691-59a06d58b4b8
DuruIC_2024	PRJEB59350	SAMEA112439810	ERR10825442	ba4b820a-1712-4c67-b394-4ddd1ce38c73
DuruIC_2024	PRJEB59350	SAMEA112439811	ERR10825520	76cffe12-9450-416a-b700-3aa327c71799
DuruIC_2024	PRJEB59350	SAMEA112439812	ERR10825588	da582b75-b186-484d-8dbb-d06ee444ab82
DuruIC_2024	PRJEB59350	SAMEA112439813	ERR10828713	2e7776e5-6c9b-4d34-aebd-ebfa725b40a5
DuruIC_2024	PRJEB59350	SAMEA112439814	ERR10828732	c2f93639-288a-44e1-bbf0-d27b462345c5
DuruIC_2024	PRJEB59350	SAMEA112439815	ERR10828777	4a718d62-dd2a-4dcb-9c3b-46032c31c0eb
DuruIC_2024	PRJEB59350	SAMEA112439816	ERR10828799	5349c814-e2d2-47d8-a5ea-420cde8508ec
DuruIC_2024	PRJEB59350	SAMEA112439817	ERR10828890	2a612de2-c5ed-41d0-ae31-584dd681aaab
DuruIC_2024	PRJEB59350	SAMEA112439818	ERR10829064	e9d0b452-5c98-49aa-bc29-37f6c44e9a91
DuruIC_2024	PRJEB59350	SAMEA112439819	ERR10829144	27611e9d-8e86-4a0b-b4be-846a5f60d23e
DuruIC_2024	PRJEB59350	SAMEA112439820	ERR10829169	8a14f30e-5dd9-473d-8735-7a58e174bcc5
DuruIC_2024	PRJEB59350	SAMEA112439821	ERR10832959	c1367892-6058-41fc-8ab4-3b49a76d4a76
DuruIC_2024	PRJEB59350	SAMEA112439822	ERR10836461	248b10b8-92c5-430d-86b9-b441a395852e
DuruIC_2024	PRJEB59350	SAMEA112439823	ERR10836464	a5b28889-7b6a-4a65-801b-05e5ad098293
DuruIC_2024	PRJEB59350	SAMEA112439824	ERR10837974	74118815-8d15-476f-a181-67dbfa43eacf
DuruIC_2024	PRJEB59350	SAMEA112439825	ERR10837979	784d08d7-3478-47ac-8bc4-06fab9ac3014
DuruIC_2024	PRJEB59350	SAMEA112439826	ERR10837983	23786c67-5076-4ac4-af6f-6508f4a17efe
DuruIC_2024	PRJEB59350	SAMEA112439827	ERR10837985	48348628-5ada-4759-b746-caf4b74972ce
DuruIC_2024	PRJEB59350	SAMEA112439828	ERR10837989	957b5edc-70a6-4d62-ac8c-156df5c1aaca
DuruIC_2024	PRJEB59350	SAMEA112439829	ERR10837995	bf1ba92a-01e2-4f9e-b817-c74429f28825
DuruIC_2024	PRJEB59350	SAMEA112439830	ERR10837998	357f7fd1-24d1-4cc6-ae97-7cf67a1cc045
DuruIC_2024	PRJEB59350	SAMEA112439831	ERR10838000	4a3058f5-4b81-4fa3-8c09-6851eb1f5371
DuruIC_2024	PRJEB59350	SAMEA112439832	ERR10838090	7344fb21-420a-404b-b673-55dac341a73e
DuruIC_2024	PRJEB59350	SAMEA112439833	ERR10838180	99feef85-ad2e-46e6-abc8-bb64e5b6a9b4
DuruIC_2024	PRJEB59350	SAMEA112439834	ERR10838187	19778d0e-9caa-47e8-9942-b46ef133047a
DuruIC_2024	PRJEB59350	SAMEA112439835	ERR10838188	abe95472-3ce0-4c89-a07b-1b367a5d2ec4
